GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA geoid 2001,GEOGRAPHY*NAME_CLASS*U,Baronia d’Entença,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*X,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q3729178,,,,,,,,,,,,,,,,2007-04-19,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3729178,,2024-04-10,Baronia d’Entença (Baronia)
BITECA geoid 2002,GEOGRAPHY*NAME_CLASS*U,Arbeca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-09,ROVIRA,,,,,,,Arbeca
BITECA geoid 2003,GEOGRAPHY*NAME_CLASS*U,Bourg-en-Bresse,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-14,ROVIRA,,,,,,,Bourg-en-Bresse
BITECA geoid 2004,GEOGRAPHY*NAME_CLASS*U,Philadelphia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1970,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-18,ROVIRA,2008-12-18,SORIANO,,,,,Philadelphia
BITECA geoid 2005,GEOGRAPHY*NAME_CLASS*U,Fuensanta del Valle,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-19,ROVIRA,2024-04-02,SORIANO,,,,,Fuensanta del Valle (marquesat)
BITECA geoid 2006,GEOGRAPHY*NAME_CLASS*U,Navas de Tolosa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-26,ROVIRA,2024-05-17,TRIADO,,,,,Navas de Tolosa
BITECA geoid 2007,GEOGRAPHY*NAME_CLASS*U,Savallà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-27,ROVIRA,2024-05-17,TRIADO,,,,,Savallà
BITECA geoid 2009,GEOGRAPHY*NAME_CLASS*U,Gombrèn,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-07,AVENOZA,2023-11-17,TRIADO,,,,,Gombrèn
BITECA geoid 2010,GEOGRAPHY*NAME_CLASS*U,Ternelles,,,,,,[?],GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1304,,,,,,,,,,,,,,,,,,,,,,,,,molt aprop de Pollença,,2008-02-08,ROVIRA,2022-09-16,SORIANO,,,,,Ternelles
BITECA geoid 2011,GEOGRAPHY*NAME_CLASS*U,Edinburgh,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1379,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-01,AVENOZA,2008-12-18,SORIANO,,,,,Edinburgh
BITECA geoid 2012,GEOGRAPHY*NAME_CLASS*U,La Selva,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-01,AVENOZA,,,,,,,La Selva (parròquia)
BITECA geoid 2013,GEOGRAPHY*NAME_CLASS*U,La Flèche,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-03,ROVIRA,,,,,,,La Flèche
BITECA geoid 2014,GEOGRAPHY*NAME_CLASS*U,Madremanya,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-09,ROVIRA,,,,,,,Madremanya
BITECA geoid 2015,GEOGRAPHY*NAME_CLASS*U,Arlés,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-16,ROVIRA,,,,,,,Arlés
BITECA geoid 2016,GEOGRAPHY*NAME_CLASS*U,Manises,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-20,AVENOZA,,,,,,,Manises
BITECA geoid 2017,GEOGRAPHY*NAME_CLASS*U,Albarracín,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-04,ROVIRA,,,,,,,Albarracín
BITECA geoid 2018,GEOGRAPHY*NAME_CLASS*U,Strangford,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-20,AVENOZA,2024-04-02,SORIANO,,,,,Strangford (vescomtat)
BITECA geoid 2019,GEOGRAPHY*NAME_CLASS*U,Casa Mena y las Matas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-20,AVENOZA,2024-04-02,SORIANO,,,,,Casa Mena y las Matas (marquesat)
BITECA geoid 2020,GEOGRAPHY*NAME_CLASS*U,Campo de Alange,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-20,AVENOZA,2024-04-02,SORIANO,,,,,Campo de Alange (comtat)
BITECA geoid 2021,GEOGRAPHY*NAME_CLASS*S,Oviedo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-24,SORIANO,2009-02-27,AVENOZA,,,,,
BITECA geoid 2022,GEOGRAPHY*NAME_CLASS*U,Deià,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-19,AVENOZA,,,,,,,Deià
BITECA geoid 2023,GEOGRAPHY*NAME_CLASS*U,Terrassa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,41.5667,2.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-11,ROVIRA,2018-04-11,AVENOZA,,,,,Terrassa
BITECA geoid 2024,GEOGRAPHY*NAME_CLASS*U,Medina de las Torres,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-13,AVENOZA,2024-05-17,TRIADO,,,,,Medina de las Torres
BITECA geoid 2025,GEOGRAPHY*NAME_CLASS*U,Montcada,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-04,ROVIRA,2024-04-02,SORIANO,,,,,Montcada (Baronia)
BITECA geoid 2026,GEOGRAPHY*NAME_CLASS*C,Benijófar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-15,ROVIRA,2010-04-15,ROVIRA,,,,,
BITECA geoid 2027,GEOGRAPHY*NAME_CLASS*U,Sagàs,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"identificar el topònim, no surt a la GEC",2010-08-16,AVENOZA,2024-04-02,SORIANO,,,,,Sagàs
BITECA geoid 2210,GEOGRAPHY*NAME_CLASS*U,Copenhagen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-26,ROVIRA,,,,,,,Copenhagen
BITECA geoid 2211,GEOGRAPHY*NAME_CLASS*U,Stalden,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1117,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-19,ROVIRA,,,,,,,Stalden
BITECA geoid 2212,GEOGRAPHY*NAME_CLASS*U,Zwickau,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-15,AVENOZA,,,,,,,Zwickau
BITECA geoid 2213,GEOGRAPHY*NAME_CLASS*U,Amposta,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-17,AVENOZA,,,,,,,Amposta
BITECA geoid 2214,GEOGRAPHY*NAME_CLASS*U,Rodes,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-21,AVENOZA,2024-05-17,TRIADO,,,,,Rodes (illa / illes)
BITECA geoid 2215,GEOGRAPHY*NAME_CLASS*U,Borriol,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-21,AVENOZA,,,,,,,Borriol
BITECA geoid 2216,GEOGRAPHY*NAME_CLASS*U,Münchingen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-02,AVENOZA,2022-09-16,SORIANO,,,,,Münchingen
BITECA geoid 2217,GEOGRAPHY*NAME_CLASS*U,Stuttgart,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-02,AVENOZA,,,,,,,Stuttgart
BITECA geoid 2218,GEOGRAPHY*NAME_CLASS*U,Killiney,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1377,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-13,ROVIRA,,,,,,,Killiney
BITECA geoid 2219,GEOGRAPHY*NAME_CLASS*U,Göttingen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-25,ROVIRA,,,,,,,Göttingen
BITECA geoid 2220,GEOGRAPHY*NAME_CLASS*U,Leidschendam,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 2221,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-03,ROVIRA,2013-04-03,ROVIRA,,,,,Leidschendam
BITECA geoid 2221,GEOGRAPHY*NAME_CLASS*U,Nederland,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-03,ROVIRA,,,,,,,Nederland (nació)
BITECA geoid 2222,GEOGRAPHY*NAME_CLASS*U,Simat de Valldigna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1163,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-14,AVENOZA,,,,,,,Simat de Valldigna
BITECA geoid 2223,GEOGRAPHY*NAME_CLASS*U,Vallmoll,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-14,AVENOZA,,,,,,,Vallmoll
BITECA geoid 2224,GEOGRAPHY*NAME_CLASS*U,Sant Feliu de Boada,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-14,AVENOZA,,,,,,,Sant Feliu de Boada
BITECA geoid 2225,GEOGRAPHY*NAME_CLASS*U,Benabarre,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1131,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-17,ROVIRA,,,,,,,Benabarre
BITECA geoid 2226,GEOGRAPHY*NAME_CLASS*U,Los Angeles,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-14,AVENOZA,,,,,,,Los Angeles
BITECA geoid 2227,GEOGRAPHY*NAME_CLASS*U,Marquesat d’Aitona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q5999751,,,,,,,,,,,,,,,,2013-07-10,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5999751,,2024-05-17,Marquesat d’Aitona (marquesat)
BITECA geoid 2228,GEOGRAPHY*NAME_CLASS*U,Gilford,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-10,AVENOZA,2024-05-17,TRIADO,,,,,Gilford
BITECA geoid 2229,GEOGRAPHY*NAME_CLASS*U,Palència,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-16,ROVIRA,2013-10-16,ROVIRA,,,,,Palència
BITECA geoid 2230,GEOGRAPHY*NAME_CLASS*U,Rupià,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-22,AVENOZA,,,,,,,Rupià
BITECA geoid 2231,GEOGRAPHY*NAME_CLASS*U,Sant Martí Vell,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-22,AVENOZA,,,,,,,Sant Martí Vell
BITECA geoid 2232,GEOGRAPHY*NAME_CLASS*U,Eramprunyà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 2233,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-11,AVENOZA,2013-11-11,AVENOZA,,,,,Eramprunyà
BITECA geoid 2233,GEOGRAPHY*NAME_CLASS*U,Gavà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-11,AVENOZA,,,,,,,Gavà
BITECA geoid 2234,GEOGRAPHY*NAME_CLASS*U,Marquesat de Moja,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-11,AVENOZA,2024-05-17,TRIADO,,,,,Marquesat de Moja (marquesat)
BITECA geoid 2235,GEOGRAPHY*NAME_CLASS*U,Tournai,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-15,AVENOZA,2013-11-15,AVENOZA,,,,,Tournai
BITECA geoid 2236,GEOGRAPHY*NAME_CLASS*U,Villalba,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-26,AVENOZA,,,,,,,Villalba
BITECA geoid 2237,GEOGRAPHY*NAME_CLASS*U,Baronia de Holland,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-28,AVENOZA,2024-05-17,TRIADO,,,,,Baronia de Holland (Baronia)
BITECA geoid 2238,GEOGRAPHY*NAME_CLASS*U,Benicarló,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-22,AVENOZA,2024-05-17,TRIADO,,,,,Benicarló
BITECA geoid 2239,GEOGRAPHY*NAME_CLASS*U,Llucena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-23,AVENOZA,2024-05-17,TRIADO,,,,,Llucena
BITECA geoid 2240,GEOGRAPHY*NAME_CLASS*U,Würzburg,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,AVENOZA,2024-04-02,SORIANO,,,,,Würzburg
BITECA geoid 2241,GEOGRAPHY*NAME_CLASS*U,Senyoriu de Beniàsmet de l’Arcada,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-22,AVENOZA,2024-04-02,SORIANO,,,,,Senyoriu de Beniàsmet de l’Arcada (Altres)
BITECA geoid 2242,GEOGRAPHY*NAME_CLASS*U,Requesens,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-18,AVENOZA,2024-04-02,SORIANO,,,,,Requesens
BITECA geoid 2243,GEOGRAPHY*NAME_CLASS*U,Montenegro,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-18,AVENOZA,,,,,,,Montenegro (comtat)
BITECA geoid 2244,GEOGRAPHY*NAME_CLASS*U,Montoro,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-18,AVENOZA,,,,,,,Montoro (comtat)
BITECA geoid 2245,GEOGRAPHY*NAME_CLASS*U,La Torre del Fangar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-18,AVENOZA,2023-11-17,TRIADO,,,,,La Torre del Fangar (marquesat)
BITECA geoid 2246,GEOGRAPHY*NAME_CLASS*U,Clermont-Ferrand,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-31,AVENOZA,,,,,,,Clermont-Ferrand
BITECA geoid 2247,GEOGRAPHY*NAME_CLASS*U,Fitalia,,,,,,,GEOGRAPHY*CLASS*A,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-06,AVENOZA,2024-05-17,TRIADO,,,,,Fitalia (Altres)
BITECA geoid 2248,GEOGRAPHY*NAME_CLASS*U,Marquesat de Giarratana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-06,AVENOZA,2024-05-17,TRIADO,,,,,Marquesat de Giarratana (marquesat)
BITECA geoid 2249,GEOGRAPHY*NAME_CLASS*U,Canterbury,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-27,AVENOZA,2015-06-24,AVENOZA,,,,,Canterbury
BITECA geoid 2250,GEOGRAPHY*NAME_CLASS*U,Sástago,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 2251,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-22,AVENOZA,2015-06-22,AVENOZA,,,,,Sástago
BITECA geoid 2251,GEOGRAPHY*NAME_CLASS*C,Saragossa,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-22,AVENOZA,,,,,,,Zaragoza (província)
BITECA geoid 2252,GEOGRAPHY*NAME_CLASS*U,Picassent,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-23,AVENOZA,,,,,,,Picassent
BITECA geoid 2253,GEOGRAPHY*NAME_CLASS*U,Castellfollit de Riubregós,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-24,AVENOZA,2024-04-02,SORIANO,,,,,Castellfollit de Riubregós
BITECA geoid 2254,GEOGRAPHY*NAME_CLASS*U,Mataplana,,,,,,,GEOGRAPHY*CLASS*A,GEOGRAPHY*TYPE*J,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 2009,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q73282789,,,,,,,,,,,,,,,,2015-06-24,AVENOZA,2023-11-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q73282789,,2023-11-17,Mataplana (castell)
BITECA geoid 2255,GEOGRAPHY*NAME_CLASS*U,Hospitalet de Llobregat,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-03,AVENOZA,,,,,,,Hospitalet de Llobregat
BITECA geoid 2256,GEOGRAPHY*NAME_CLASS*U,Pötting,,,,,,,GEOGRAPHY*CLASS*A,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 2260,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,AVENOZA,2023-11-17,TRIADO,,,,,Pötting
BITECA geoid 2257,GEOGRAPHY*NAME_CLASS*U,Cherta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,AVENOZA,,,,,,,Cherta
BITECA geoid 2258,GEOGRAPHY*NAME_CLASS*U,Nibbiano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,AVENOZA,2023-11-17,TRIADO,,,,,Nibbiano (marquesat)
BITECA geoid 2259,GEOGRAPHY*NAME_CLASS*U,Barbuñales,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1131,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,AVENOZA,,,,,,,Barbuñales
BITECA geoid 2260,GEOGRAPHY*NAME_CLASS*C,Àustria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-08,AVENOZA,2024-05-17,TRIADO,,,,,Österreich (estat)
BITECA geoid 2261,GEOGRAPHY*NAME_CLASS*U,Heiligen Römischen Reiches,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-08,AVENOZA,2015-10-08,AVENOZA,,,,,Heiligen Römischen Reiches (imperi)
BITECA geoid 2262,GEOGRAPHY*NAME_CLASS*U,Cefalú,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-08,AVENOZA,,,,,,,Cefalú (diòcesi)
BITECA geoid 2263,GEOGRAPHY*NAME_CLASS*U,Alzira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-02,AVENOZA,,,,,,,Alzira
BITECA geoid 2264,GEOGRAPHY*NAME_CLASS*U,Monasterio de Nuestra Señora de La Murta,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 2263,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-02,AVENOZA,2015-12-02,AVENOZA,,,,,Monasterio de Nuestra Señora de La Murta (Altres)
BITECA geoid 2265,GEOGRAPHY*NAME_CLASS*U,Estat del Vaticà,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-02,AVENOZA,2022-09-16,SORIANO,,,,,Estat del Vaticà (estat)
BITECA geoid 2266,GEOGRAPHY*NAME_CLASS*U,Llaurí,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*X,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 2369,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-02,AVENOZA,2023-11-17,TRIADO,,,,,Llaurí (Baronia)
BITECA geoid 2267,GEOGRAPHY*NAME_CLASS*U,Oristany,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-05,AVENOZA,,,,,,,Oristany
BITECA geoid 2268,GEOGRAPHY*NAME_CLASS*U,Valljunquera,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-19,AVENOZA,2024-05-17,TRIADO,,,,,Valljunquera
