GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP geoid 1954,GEOGRAPHY*NAME_CLASS*U,Mongibel,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*B,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2024-01-13,ASKINS,,,,,Mongibel (monte - serra)
BITAGAP geoid 1955,GEOGRAPHY*NAME_CLASS*U,Ístria,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,,,,,,,Ístria (região)
BITAGAP geoid 1956,GEOGRAPHY*NAME_CLASS*U,Trasmontana,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,,,,,,,Trasmontana (região)
BITAGAP geoid 1957,GEOGRAPHY*NAME_CLASS*U,Travaro,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*B,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2024-01-13,ASKINS,,,,,Travaro (monte - serra)
BITAGAP geoid 1958,GEOGRAPHY*NAME_CLASS*U,Marvão,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2872,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2022-05-03,ASKINS,,,,,Marvão
BITAGAP geoid 1959,GEOGRAPHY*NAME_CLASS*U,Rossio,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*L,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2024-07-20,SCHAFFER,,,,,"Rossio (porta, praça, rua, fonte)"
BITAGAP geoid 1960,GEOGRAPHY*NAME_CLASS*U,Serra Leoa,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,,,,,,,Serra Leoa (região)
BITAGAP geoid 1961,GEOGRAPHY*NAME_CLASS*U,Ponte de Sor,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2017-11-29,ASKINS,,,,,Ponte de Sor
BITAGAP geoid 1962,GEOGRAPHY*NAME_CLASS*U,Montargil,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,2012-05-07,ASKINS,,,,,Montargil
BITAGAP geoid 1963,GEOGRAPHY*NAME_CLASS*U,Basileia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,,,,,,,Basileia
BITAGAP geoid 1964,GEOGRAPHY*NAME_CLASS*U,Tinoco,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-11-28,ASKINS,,,,,,,Tinoco
BITAGAP geoid 1968,GEOGRAPHY*NAME_CLASS*U,Riba de Côa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2020-04-04,SHARRER,,,,,Riba de Côa (região)
BITAGAP geoid 1969,GEOGRAPHY*NAME_CLASS*U,Chamusca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Chamusca
BITAGAP geoid 1970,GEOGRAPHY*NAME_CLASS*U,Sofala,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2001-03-10,ASKINS,,,,,Sofala (região)
BITAGAP geoid 1971,GEOGRAPHY*NAME_CLASS*U,Ansião,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2017-06-09,ASKINS,,,,,Ansião
BITAGAP geoid 1972,GEOGRAPHY*NAME_CLASS*U,Trácia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2024-02-01,ASKINS,,,,,Trácia (reino)
BITAGAP geoid 1973,GEOGRAPHY*NAME_CLASS*U,Pilo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Pilo
BITAGAP geoid 1974,GEOGRAPHY*NAME_CLASS*U,Ismaro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1972,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2024-02-01,ASKINS,,,,,Ismaro
BITAGAP geoid 1975,GEOGRAPHY*NAME_CLASS*U,Eubeia,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,2024-01-13,ASKINS,,,,,Eubeia (ilha - ilhas)
BITAGAP geoid 1976,GEOGRAPHY*NAME_CLASS*U,Lorca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Lorca
BITAGAP geoid 1977,GEOGRAPHY*NAME_CLASS*U,Cabritas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Cabritas
BITAGAP geoid 1978,GEOGRAPHY*NAME_CLASS*U,Landeira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Landeira
BITAGAP geoid 1979,GEOGRAPHY*NAME_CLASS*U,Barreiro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-01,ASKINS,,,,,,,Barreiro
BITAGAP geoid 1980,GEOGRAPHY*NAME_CLASS*U,Judiaria de Lisboa,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*BAI,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1001,,,,,,,,BITAGAP bibid 17357,14,"311, 313",,,,,,,,BITAGAP insid 7044,BITAGAP subid 1229,,,,,,,,1999-12-02,ASKINS,2024-07-20,SCHAFFER,,,,,Judiaria de Lisboa (bairro)
BITAGAP geoid 1981,GEOGRAPHY*NAME_CLASS*U,Freixinal de la Sierra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-02,ASKINS,1999-12-10,ASKINS,,,,,Freixinal de la Sierra
BITAGAP geoid 1982,GEOGRAPHY*NAME_CLASS*U,Bobadilha,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-02,ASKINS,2001-03-10,ASKINS,,,,,Bobadilha
BITAGAP geoid 1983,GEOGRAPHY*NAME_CLASS*U,Frísia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-03,ASKINS,,,,,,,Frísia (região)
BITAGAP geoid 1984,GEOGRAPHY*NAME_CLASS*U,Carmo,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-04,ASKINS,2024-07-20,SCHAFFER,,,,,Carmo (mosteiro - convento)
BITAGAP geoid 1985,GEOGRAPHY*NAME_CLASS*U,Santa Susana,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*X,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-04,ASKINS,2024-02-01,ASKINS,,,,,Santa Susana (outra)
BITAGAP geoid 1988,GEOGRAPHY*NAME_CLASS*U,Perpinhão,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-04,ASKINS,2020-07-31,SHARRER,,,,,Perpinhão
BITAGAP geoid 1989,GEOGRAPHY*NAME_CLASS*U,Pias,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6814,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-05,ASKINS,2024-07-07,SCHAFFER,,,,,Pias
BITAGAP geoid 1990,GEOGRAPHY*NAME_CLASS*U,Picardia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-05,ASKINS,,,,,,,Picardia (região)
BITAGAP geoid 1991,GEOGRAPHY*NAME_CLASS*U,Gumide,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,BITAGAP bibid 2206,6,348,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-06,ASKINS,2024-02-01,ASKINS,,,,,Gumide
BITAGAP geoid 1992,GEOGRAPHY*NAME_CLASS*U,Parvolide,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,BITAGAP bibid 2206,6,507,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-06,ASKINS,2024-02-01,ASKINS,,,,,Parvolide
BITAGAP geoid 1993,GEOGRAPHY*NAME_CLASS*U,Pecarronia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,BITAGAP bibid 2206,6,509,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-06,ASKINS,2024-02-01,ASKINS,,,,,Pecarronia
BITAGAP geoid 1994,GEOGRAPHY*NAME_CLASS*U,Turquia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-06,ASKINS,2024-01-28,ASKINS,,,,,Turquia (nação)
BITAGAP geoid 1995,GEOGRAPHY*NAME_CLASS*U,Paul de Atela,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*PAU,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3969,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-06,ASKINS,2024-07-09,ASKINS,,,,,Paul de Atela (paul)
BITAGAP geoid 1997,GEOGRAPHY*NAME_CLASS*U,Figueiró,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-07,ASKINS,2022-10-03,ASKINS,,,,,Figueiró
BITAGAP geoid 1998,GEOGRAPHY*NAME_CLASS*U,Vagos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,1999-12-07,ASKINS,,,,,,,Vagos
BITAGAP geoid 1999,GEOGRAPHY*NAME_CLASS*U,Mondéjar,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-06,ASKINS,,,,,,,Mondéjar
BITAGAP geoid 2000,GEOGRAPHY*NAME_CLASS*U,Moya,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-09,ASKINS,,,,,,,Moya
BITAGAP geoid 2001,GEOGRAPHY*NAME_CLASS*U,Coina,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-11,ASKINS,,,,,,,Coina
BITAGAP geoid 2002,GEOGRAPHY*NAME_CLASS*U,Cacela,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-11,ASKINS,,,,,,,Cacela
BITAGAP geoid 2003,GEOGRAPHY*NAME_CLASS*U,Torroña,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1224,,,,,,"Oia, Pontevedra.",,2000-07-25,ASKINS,2018-04-19,SHARRER,,,,,Torroña
BITAGAP geoid 2004,GEOGRAPHY*NAME_CLASS*U,Mogúncia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23,ASKINS,,,,,,,Mogúncia
BITAGAP geoid 2005,GEOGRAPHY*NAME_CLASS*U,Sacavém,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-26,ASKINS,,,,,,,Sacavém
BITAGAP geoid 2006,GEOGRAPHY*NAME_CLASS*U,Guimerá,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-26,ASKINS,,,,,,,Guimerá
BITAGAP geoid 2007,GEOGRAPHY*NAME_CLASS*U,Calicut,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1229,,,,,,,,2001-03-10,ASKINS,,,,,,,Calicut
BITAGAP geoid 2008,GEOGRAPHY*NAME_CLASS*U,Carrega [Óbidos]l,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5191,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-10,ASKINS,2023-08-14,ASKINS,,,,,Carrega [Óbidos]l
BITAGAP geoid 2009,GEOGRAPHY*NAME_CLASS*U,Grijó,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-11,ASKINS,2019-05-01,ASKINS,,,,,Grijó
BITAGAP geoid 2010,GEOGRAPHY*NAME_CLASS*U,Torino,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-11,ASKINS,2009-04-21,ASKINS,,,,,Torino
BITAGAP geoid 2011,GEOGRAPHY*NAME_CLASS*U,Avô,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6577,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-24,ASKINS,2024-07-20,SCHAFFER,,,,,Avô
BITAGAP geoid 2012,GEOGRAPHY*NAME_CLASS*U,Mirandela,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-27,ASKINS,,,,,,,Mirandela
BITAGAP geoid 2013,GEOGRAPHY*NAME_CLASS*U,Pinto,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1126,,,,,,,,,,,,,,,,,,,,,,,,,Vila da província de Madrid.,,2001-06-21,ASKINS,2024-07-20,SCHAFFER,,,,,Pinto
BITAGAP geoid 2014,GEOGRAPHY*NAME_CLASS*U,Tirawley,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-13,ASKINS,2024-02-01,ASKINS,,,,,Tirawley (outra)
BITAGAP geoid 2015,GEOGRAPHY*NAME_CLASS*U,Cazorla,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 8364,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-19,ASKINS,2024-07-20,SCHAFFER,,,,,Cazorla
BITAGAP geoid 2016,GEOGRAPHY*NAME_CLASS*U,Santisteban de Gormaz,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1230,,,,,,Sória,,2002-03-06,ASKINS,2023-05-17,SHARRER,,,,,Santisteban de Gormaz
BITAGAP geoid 2017,GEOGRAPHY*NAME_CLASS*U,Rodes,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-20,ASKINS,2024-01-13,ASKINS,,,,,Rodes (ilha - ilhas)
BITAGAP geoid 2018,GEOGRAPHY*NAME_CLASS*U,Comarca de Trás-os-Montes,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*COMA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1311,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-10,ASKINS,2024-07-20,SCHAFFER,,,,,Comarca de Trás-os-Montes (comarca)
BITAGAP geoid 2019,GEOGRAPHY*NAME_CLASS*U,Tâmega,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concelho de Chaves,,2002-07-10,ASKINS,,,,,,,Tâmega
BITAGAP geoid 2020,GEOGRAPHY*NAME_CLASS*U,Torre de Moncorvo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,41.173889,-7.05,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2867,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-11,ASKINS,2024-07-07,SCHAFFER,,,,,Torre de Moncorvo
BITAGAP geoid 2021,GEOGRAPHY*NAME_CLASS*U,Manfredónia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1036,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-16,ASKINS,2024-07-20,SCHAFFER,,,,,Manfredónia
BITAGAP geoid 2022,GEOGRAPHY*NAME_CLASS*U,Colares,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-26,ASKINS,,,,,,,Colares
BITAGAP geoid 2023,GEOGRAPHY*NAME_CLASS*U,Boémia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-28,ASKINS,,,,,,,Boémia (reino)
BITAGAP geoid 2024,GEOGRAPHY*NAME_CLASS*U,Castelo de Castro Marim,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*F,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2541,,,,,,,,BITAGAP bibid 16518,2,114,,,BITAGAP manid 6060,,n. 1,,,BITAGAP insid 3225,BITAGAP subid 1494,,,,,,,,2003-03-31,ASKINS,2024-02-01,ASKINS,,,,,Castelo de Castro Marim (castelo)
BITAGAP geoid 2025,GEOGRAPHY*NAME_CLASS*U,Gouveia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-31,ASKINS,,,,,,,Gouveia
BITAGAP geoid 2026,GEOGRAPHY*NAME_CLASS*U,Alverca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,termo de,BITAGAP geoid 1064,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-31,ASKINS,2023-07-28,SHARRER,,,,,Alverca
BITAGAP geoid 2027,GEOGRAPHY*NAME_CLASS*U,Belas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*FREANT,de,BITAGAP geoid 1059,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-01,ASKINS,2021-06-09,SHARRER,,,,,Belas
BITAGAP geoid 2028,GEOGRAPHY*NAME_CLASS*U,Freguesia de S. Paulo de Frades,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2029,,,,,,,,,,,,,,,,,,,,,,,,,Freguesía antiga.<br />,,2003-05-01,ASKINS,2024-07-20,SCHAFFER,,,,,Freguesia de S. Paulo de Frades (freguesia - paróquia civil)
BITAGAP geoid 2029,GEOGRAPHY*NAME_CLASS*U,Concelho de Coimbra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2861,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-01,ASKINS,2024-07-06,SCHAFFER,,,,,Concelho de Coimbra (concelho - município)
BITAGAP geoid 2030,GEOGRAPHY*NAME_CLASS*U,Folques,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 8320,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-18,ASKINS,2024-07-07,SCHAFFER,,,,,Folques
BITAGAP geoid 2031,GEOGRAPHY*NAME_CLASS*U,Aguda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-18,ASKINS,,,,,,,Aguda
BITAGAP geoid 2032,GEOGRAPHY*NAME_CLASS*U,Castelo da Lousã,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*F,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1412,,,,,,,,BITAGAP bibid 16518,,114,,,,,,,,,BITAGAP subid 1494,,,,,,Para o 'castelo de Lousa' {I}sic{/I} cf: Geoid 2991.,,2003-07-27,ASKINS,2024-01-30,ASKINS,,,,,Castelo da Lousã (castelo)
BITAGAP geoid 2033,GEOGRAPHY*NAME_CLASS*U,Aveiras de Baixo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,39.111389,-8.869167,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1112,,,,,,,,BITAGAP bibid 13344,2,306,,,,,,,,,,,,,,,,,2003-10-10,ASKINS,2024-07-20,SCHAFFER,,,,,Aveiras de Baixo
BITAGAP geoid 2034,GEOGRAPHY*NAME_CLASS*U,Vacariça,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30,ASKINS,,,,,,,Vacariça
BITAGAP geoid 2035,GEOGRAPHY*NAME_CLASS*U,Corrales de Barrigudo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-31,ASKINS,2024-02-01,ASKINS,,,,,Corrales de Barrigudo
BITAGAP geoid 2036,GEOGRAPHY*NAME_CLASS*U,Castelo de Pena de Aguiar,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*F,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3993,,,,,,,,BITAGAP bibid 16518,,114,,,,,,,,,BITAGAP subid 1494,,,,,,,,2003-10-31,ASKINS,2024-02-01,ASKINS,,,,,Castelo de Pena de Aguiar (castelo)
BITAGAP geoid 2037,GEOGRAPHY*NAME_CLASS*U,Rio Maior,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3427,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-09,ASKINS,2024-02-23,ASKINS,,,,,Rio Maior
BITAGAP geoid 2038,GEOGRAPHY*NAME_CLASS*U,Vila Nova da Rainha,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3035,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-12,ASKINS,2023-01-06,SHARRER,,,,,Vila Nova da Rainha
BITAGAP geoid 2039,GEOGRAPHY*NAME_CLASS*U,Ponte da Barca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-12,ASKINS,,,,,,,Ponte da Barca
