INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP insid 6219,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Bento da Vitória do Porto,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1596,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1002,(Vitória),,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,BITAGAP bibid 23031,,19-20,IPA.00005556,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-13,ASKINS,2024-02-24,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Mosteiro_de_S%C3%A3o_Bento_da_Vit%C3%B3ria,breve história,2024-02-18,Mosteiro de São Bento da Vitória do Porto
BITAGAP insid 6220,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Romão de Neiva,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1200,antes de,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 6189,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,BITAGAP bibid 18145,,29,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-13,ASKINS,2024-07-17,SHARRER,,,,,Mosteiro de São Romão de Neiva
BITAGAP insid 6221,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Nossa Senhora do Desterro de Lisboa,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1591,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2947,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5223,,,,,,,,BITAGAP bibid 22999,,31,IPA.00005035,,,,,,,,BITAGAP subid 1483,,,,,,,,2017-01-13,ASKINS,2024-07-18,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Convento_de_Nossa_Senhora_do_Desterro_(Lisboa),história,2024-02-12,Freguesia de Santa Justa (freguesia - paróquia civil): Mosteiro de Nossa Senhora do Desterro de Lisboa
BITAGAP insid 6222,INSTITUTIONS*NAME_CLASS*U,Concura,?,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-13,ASKINS,,,,,,,Concura
BITAGAP insid 6223,INSTITUTIONS*NAME_CLASS*U,Igreja de São Martinho de Frandinhães,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1258,antes de,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*20,,,,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 7360,,,,,,,,,,,,,,,,,,,BITAGAP subid 1555,,,,,,,,2017-01-14,ASKINS,2024-07-14,SCHAFFER,,,,,Igreja de São Martinho de Frandinhães
BITAGAP insid 6224,INSTITUTIONS*NAME_CLASS*U,Igreja de Tondela,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 8356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-14,ASKINS,2024-07-14,SCHAFFER,,,,,Terra de Besteiros (terra): Igreja de Tondela
BITAGAP insid 6225,INSTITUTIONS*NAME_CLASS*U,Igreja de Valnogueiras,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-15,ASKINS,,,,,,,Freguesia de Vale de Nogueiras (freguesia - paróquia civil): Igreja de Valnogueiras
BITAGAP insid 6226,INSTITUTIONS*NAME_CLASS*U,Igreja de São Pedro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-15,ASKINS,2017-04-27,ASKINS,,,,,Lordosa: Igreja de São Pedro
BITAGAP insid 6227,INSTITUTIONS*NAME_CLASS*U,Igreja de São Pedro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-15,ASKINS,2017-12-17,ASKINS,,,,,Lourosa: Igreja de São Pedro
BITAGAP insid 6228,INSTITUTIONS*NAME_CLASS*U,Capela de São Pedro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*20,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1555,,,,,,,,2017-01-15,ASKINS,2024-06-12,SCHAFFER,,,,,Vir-a-Corça: Capela de São Pedro
BITAGAP insid 6229,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Nossa Senhora da Conceição e Misericórdia de Vale Benfeito,,,,,,SIPA,INSTITUTIONS*MILESTONE_CLASS*F,,,BITAGAP geoid 2315,,1513,,,,SIPA,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3571,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5227,,,,,,,,BITAGAP bibid 22999,,50,IPA.00004711,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-15,ASKINS,2024-07-18,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=4711,cronologia,2024-02-12,Mosteiro de Nossa Senhora da Conceição e Misericórdia de Vale Benfeito
BITAGAP insid 6230,INSTITUTIONS*NAME_CLASS*U,Colégio de São Paulo,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1549,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*8,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 23031,,55,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-15,ASKINS,2024-06-29,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Real_Col%C3%A9gio_de_S%C3%A3o_Paulo,história,2024-02-12,Coimbra: Colégio de São Paulo
BITAGAP insid 6231,INSTITUTIONS*NAME_CLASS*U,Igreja de Paredes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-15,ASKINS,,,,,,,Couto de Leomil (couto): Igreja de Paredes
BITAGAP insid 6232,INSTITUTIONS*NAME_CLASS*U,Igreja de Vila Cova,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,,,,,,,Igreja de Vila Cova
BITAGAP insid 6233,INSTITUTIONS*NAME_CLASS*U,Coutos do Bispado de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1363,,,,,,,,2017-01-17,ASKINS,2024-07-06,SCHAFFER,,,,,Coutos do Bispado de Coimbra
BITAGAP insid 6234,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Maria,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,,,,,,,Ulme: Igreja de Santa Maria
BITAGAP insid 6235,INSTITUTIONS*NAME_CLASS*U,Igreja de São Salvador,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,,,,,,,Penedono: Igreja de São Salvador
BITAGAP insid 6236,INSTITUTIONS*NAME_CLASS*U,Igreja de Santo André,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,,,,,,,Penedono: Igreja de Santo André
BITAGAP insid 6237,INSTITUTIONS*NAME_CLASS*U,Igreja de São Vicente,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,2017-06-21,ASKINS,,,,,Coimbra: Igreja de São Vicente
BITAGAP insid 6238,INSTITUTIONS*NAME_CLASS*U,Igreja de Santo André,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3136,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6614,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-17,ASKINS,2024-07-14,SCHAFFER,,,,,Freguesia de Ferreira (freguesia - paróquia civil): Igreja de Santo André
BITAGAP insid 6239,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Eulália,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-18,ASKINS,2019-04-09,ASKINS,,,,,Freguesia de Cerdal (freguesia - paróquia civil): Igreja de Santa Eulália
BITAGAP insid 6240,INSTITUTIONS*NAME_CLASS*U,Igreja de Jarmelo,?,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2115,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6617,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-19,ASKINS,2024-01-22,ASKINS,,,,,Igreja de Jarmelo
BITAGAP insid 6241,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Maria,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-19,ASKINS,2017-10-07,ASKINS,,,,,Couto do Avô (couto): Igreja de Santa Maria
BITAGAP insid 6242,INSTITUTIONS*NAME_CLASS*U,Loureiro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-19,ASKINS,2024-01-22,ASKINS,,,,,Loureiro
BITAGAP insid 6243,INSTITUTIONS*NAME_CLASS*U,Colegiata de Santa Juliana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*31,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-20,ASKINS,2017-01-24,ASKINS,,,,,Santillana del Mar: Colegiata de Santa Juliana
BITAGAP insid 6244,INSTITUTIONS*NAME_CLASS*U,Pazo dos Marqueses de Montesacro [Biblioteca],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PART,INSTITUTIONS*TYPE*6,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-20,ASKINS,2017-01-20,ASKINS,,,,,Cambados: Pazo dos Marqueses de Montesacro [Biblioteca]
BITAGAP insid 6246,INSTITUTIONS*NAME_CLASS*U,Igreja de São Miguel,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3142,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6614,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-22,ASKINS,2023-07-28,SHARRER,,,,,Freguesia de Parada [Carregal do Sal] (freguesia - paróquia civil): Igreja de São Miguel
BITAGAP insid 6247,INSTITUTIONS*NAME_CLASS*U,Igreja de Santo Estêvão,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-23,ASKINS,,,,,,,Lagomar: Igreja de Santo Estêvão
BITAGAP insid 6248,INSTITUTIONS*NAME_CLASS*U,Igreja de São Miguel,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-25,ASKINS,,,,,,,Monsanto: Igreja de São Miguel
BITAGAP insid 6249,INSTITUTIONS*NAME_CLASS*U,Igreja de São Vicente,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*30,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-27,ASKINS,2017-02-21,ASKINS,,,,,Bragança: Igreja de São Vicente
BITAGAP insid 6250,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Maria da Pena,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,(intramuros),BITAGAP geoid 2413,,,,,,SIPA,,,,,,,,,,,BITAGAP bibid 1532,5,155,No. IPA Antigo: PT021009120002,,,,,,,,,,,,,,,,2017-01-27,ASKINS,2022-06-28,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/site/app_pagesuser/SIPA.aspx?id=3312,descrição e cronologia,2022-06-28,Castelo de Leiria (castelo): Igreja de Santa Maria da Pena
BITAGAP insid 6251,INSTITUTIONS*NAME_CLASS*U,Igreja de São Martinho,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-27,ASKINS,2017-10-28,ASKINS,,,,,Couto de Rio de Asnos (couto): Igreja de São Martinho
BITAGAP insid 6252,INSTITUTIONS*NAME_CLASS*U,Igreja de São Pedro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2099,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6564,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-28,ASKINS,2020-02-11,ASKINS,,,,,Folgosinho: Igreja de São Pedro
BITAGAP insid 6253,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Catarina de Ribamar,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1551,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2105,,,,,,,,,,,,,,,,,BITAGAP bibid 18145,,185,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-28,ASKINS,2019-07-15,SCHAFFER,,,,,Oeiras: Igreja de Santa Catarina de Ribamar
BITAGAP insid 6254,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Nossa Senhora do Amparo de Valbom,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1395,ca.,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2971,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,56,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2024-07-18,SHARRER,,,,,Mosteiro de Nossa Senhora do Amparo de Valbom
BITAGAP insid 6255,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Nossa Senhora do Castelo de Covas de Monfurado,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1799,a quo,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 6753,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 22999,,56,IPA.00030220,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2024-07-18,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=30220,descrição e cronologia,2024-02-12,Freguesia de Santiago do Escoural (freguesia - paróquia civil): Mosteiro de Nossa Senhora do Castelo de Covas de Monfurado
BITAGAP insid 6256,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Nossa Senhora da Consolação de Serpa,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1494,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1079,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,57-58,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2024-07-18,SHARRER,,,,,Mosteiro de Nossa Senhora da Consolação de Serpa
BITAGAP insid 6257,INSTITUTIONS*NAME_CLASS*U,Mosteiro do Santíssimo Sacramento de Lisboa,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1647,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,58-59,LxConv 053,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2024-07-18,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://patrimoniocultural.cm-lisboa.pt/lxconventos/ficha.aspx?t=i&id=630,descrição,2024-06-01,Mosteiro do Santíssimo Sacramento de Lisboa
BITAGAP insid 6258,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Santo António de Sousel,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1616-10-02,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1345,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,59-60,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2024-07-18,SHARRER,,,,,Mosteiro de Santo António de Sousel
BITAGAP insid 6259,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Julião de Alenquer,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1422,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1359,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,60,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-29,ASKINS,2019-07-15,SCHAFFER,,,,,Mosteiro de São Julião de Alenquer
BITAGAP insid 6260,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Susana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31,ASKINS,2017-02-01,ASKINS,,,,,Freguesia de Maxial (freguesia - paróquia civil): Igreja de Santa Susana
BITAGAP insid 6261,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Paulo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1025,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,60,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-31,ASKINS,2019-07-15,SCHAFFER,,,,,Borba: Mosteiro de São Paulo
BITAGAP insid 6262,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Paulo,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1380,ca.,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1127,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5242,,,,,,,,BITAGAP bibid 18145,,61,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-31,ASKINS,2019-07-15,SCHAFFER,,,,,Elvas: Mosteiro de São Paulo
BITAGAP insid 6263,INSTITUTIONS*NAME_CLASS*U,Congregação do Senhor Jesus da Boa Morte e Caridade,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31,ASKINS,,,,,,,Congregação do Senhor Jesus da Boa Morte e Caridade
BITAGAP insid 6264,INSTITUTIONS*NAME_CLASS*U,Mosteiro do Senhor Jesus da Boa Morte,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1736,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6263,,,,,,,,BITAGAP bibid 18145,,63-64,,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-31,ASKINS,2019-07-15,SCHAFFER,,,,,Lisboa: Mosteiro do Senhor Jesus da Boa Morte
BITAGAP insid 6265,INSTITUTIONS*NAME_CLASS*U,Ordem dos Cartuxos (O.Cart.),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1084-08-15,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 22953,,,Q220979,,,,,,,,BITAGAP subid 1479,,,,,,,,2017-01-31,ASKINS,2021-12-10,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q220979,,2021-12-10,Ordem dos Cartuxos (O.Cart.)
BITAGAP insid 6266,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Santa Maria do Vale da Misericórdia de Laveiras,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3402,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 6265,,,,,,,,BITAGAP bibid 22999,,66-67,IPA.00003051,,,,,,,,BITAGAP subid 1007,,,,,,,,2017-01-31,ASKINS,2024-06-21,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=3051,cronologia,2024-02-12,Concelho de Oeiras (concelho - município): Mosteiro de Santa Maria do Vale da Misericórdia de Laveiras
