FG qid,Lpt
https://database.factgrid.de/entity/Q358837,Garfe
https://database.factgrid.de/entity/Q358838,Garvão e Santa Luzia
https://database.factgrid.de/entity/Q358839,Gaula
https://database.factgrid.de/entity/Q358840,Gave
https://database.factgrid.de/entity/Q358842,Gavião
https://database.factgrid.de/entity/Q358843,Gavião
https://database.factgrid.de/entity/Q358841,Gavião e Atalaia
https://database.factgrid.de/entity/Q358844,Gavieira
https://database.factgrid.de/entity/Q358845,Gebelim e Soeima
https://database.factgrid.de/entity/Q358846,Gême
https://database.factgrid.de/entity/Q358847,Gemeses
https://database.factgrid.de/entity/Q358848,Gemieira
https://database.factgrid.de/entity/Q358849,Genísio
https://database.factgrid.de/entity/Q358850,"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão"
https://database.factgrid.de/entity/Q358851,Geraz do Minho
https://database.factgrid.de/entity/Q358852,Germil
https://database.factgrid.de/entity/Q358853,Gestaçô
https://database.factgrid.de/entity/Q358854,Gesteira e Brunhós
https://database.factgrid.de/entity/Q358855,Gião
https://database.factgrid.de/entity/Q358856,Gilmonde
https://database.factgrid.de/entity/Q358857,Gimonde
https://database.factgrid.de/entity/Q358858,Ginetes
https://database.factgrid.de/entity/Q358859,Giões
https://database.factgrid.de/entity/Q358860,Girabolhos
https://database.factgrid.de/entity/Q358863,Glória
https://database.factgrid.de/entity/Q358861,Glória do Ribatejo e Granho
https://database.factgrid.de/entity/Q358862,Glória e Vera Cruz
https://database.factgrid.de/entity/Q358864,Goães
https://database.factgrid.de/entity/Q358865,Góis
https://database.factgrid.de/entity/Q358866,Góis
https://database.factgrid.de/entity/Q358867,Golães
https://database.factgrid.de/entity/Q358868,Golegã
https://database.factgrid.de/entity/Q358869,Golegã
https://database.factgrid.de/entity/Q358870,Golpilheira
https://database.factgrid.de/entity/Q358871,Gonça
https://database.factgrid.de/entity/Q358873,Gonçalo
https://database.factgrid.de/entity/Q358872,Gonçalo Bocas
https://database.factgrid.de/entity/Q358875,Gondar
https://database.factgrid.de/entity/Q358876,Gondar
https://database.factgrid.de/entity/Q358874,Gondar e Orbacém
https://database.factgrid.de/entity/Q358877,Gondarém
https://database.factgrid.de/entity/Q358878,Gondemaria e Olival
https://database.factgrid.de/entity/Q358879,Gondesende
https://database.factgrid.de/entity/Q358880,Gondiães e Vilar de Cunhas
https://database.factgrid.de/entity/Q358881,"Gondifelos, Cavalões e Outiz"
https://database.factgrid.de/entity/Q358883,Gondomar
https://database.factgrid.de/entity/Q358882,"Gondomar (São Cosme), Valbom e Jovim"
https://database.factgrid.de/entity/Q358884,Gondomil e Sanfins
https://database.factgrid.de/entity/Q358885,Gondoriz
https://database.factgrid.de/entity/Q358886,Gondoriz
https://database.factgrid.de/entity/Q358887,Gondufe
https://database.factgrid.de/entity/Q358888,Gosende
https://database.factgrid.de/entity/Q358889,Gostei
https://database.factgrid.de/entity/Q358890,Gouveia
https://database.factgrid.de/entity/Q358891,Gouveia
https://database.factgrid.de/entity/Q358892,Gouviães e Ucanha
https://database.factgrid.de/entity/Q358893,Gouvinhas
https://database.factgrid.de/entity/Q358894,Gove
https://database.factgrid.de/entity/Q358895,Graça
https://database.factgrid.de/entity/Q358896,Grade e Carralcova
https://database.factgrid.de/entity/Q358897,Gralhas
https://database.factgrid.de/entity/Q358899,Grândola
https://database.factgrid.de/entity/Q358898,Grândola e Santa Margarida da Serra
https://database.factgrid.de/entity/Q358903,Granja
https://database.factgrid.de/entity/Q358904,Granja
https://database.factgrid.de/entity/Q358900,Granja do Tedo
https://database.factgrid.de/entity/Q358901,Granja do Ulmeiro
https://database.factgrid.de/entity/Q358902,Granja Nova e Vila Chã da Beira
https://database.factgrid.de/entity/Q358905,Granjal
https://database.factgrid.de/entity/Q358908,Grijó
https://database.factgrid.de/entity/Q358906,Grijó de Parada
https://database.factgrid.de/entity/Q358907,Grijó e Sermonde
https://database.factgrid.de/entity/Q358909,Grilo
https://database.factgrid.de/entity/Q358910,Guadalupe
https://database.factgrid.de/entity/Q358911,Gualtar
https://database.factgrid.de/entity/Q358913,Guarda
https://database.factgrid.de/entity/Q358912,Guarda
https://database.factgrid.de/entity/Q358914,Guarda
https://database.factgrid.de/entity/Q358915,Guardão
https://database.factgrid.de/entity/Q358916,Guardizela
https://database.factgrid.de/entity/Q358918,Guia
https://database.factgrid.de/entity/Q358917,"Guia, Ilha e Mata Mourisca"
https://database.factgrid.de/entity/Q358919,Guiães
https://database.factgrid.de/entity/Q358920,Guilhabreu
https://database.factgrid.de/entity/Q358921,Guilhadeses e Santar
https://database.factgrid.de/entity/Q358922,Guilheiro
https://database.factgrid.de/entity/Q358923,Guilhofrei
https://database.factgrid.de/entity/Q358924,Guilhufe e Urrô
https://database.factgrid.de/entity/Q358925,Guimarães
https://database.factgrid.de/entity/Q358926,Guisande e Oliveira (São Pedro)
https://database.factgrid.de/entity/Q358927,Gulpilhares e Valadares
https://database.factgrid.de/entity/Q358929,Horta
https://database.factgrid.de/entity/Q358930,Horta
https://database.factgrid.de/entity/Q358928,Horta da Vilariça
https://database.factgrid.de/entity/Q358931,Idães
https://database.factgrid.de/entity/Q358933,Idanha-a-Nova
https://database.factgrid.de/entity/Q358932,Idanha-a-Nova e Alcafozes
https://database.factgrid.de/entity/Q358934,Ifanes e Paradela
https://database.factgrid.de/entity/Q358935,Igreja Nova do Sobral
https://database.factgrid.de/entity/Q358936,Igreja Nova e Cheleiros
https://database.factgrid.de/entity/Q358937,Igrejinha
https://database.factgrid.de/entity/Q358949,Ilha
https://database.factgrid.de/entity/Q358938,Ilha da Graciosa
https://database.factgrid.de/entity/Q358939,Ilha da Madeira
https://database.factgrid.de/entity/Q358940,Ilha das Flores
https://database.factgrid.de/entity/Q358941,Ilha de Santa Maria
https://database.factgrid.de/entity/Q358942,Ilha de São Jorge
https://database.factgrid.de/entity/Q358943,Ilha de São Miguel
https://database.factgrid.de/entity/Q358944,Ilha do Corvo
https://database.factgrid.de/entity/Q358945,Ilha do Faial
https://database.factgrid.de/entity/Q358946,Ilha do Pico
https://database.factgrid.de/entity/Q358947,Ilha do Porto Santo
https://database.factgrid.de/entity/Q358948,Ilha Terceira
https://database.factgrid.de/entity/Q358951,Ílhavo
https://database.factgrid.de/entity/Q358950,Ílhavo (São Salvador)
https://database.factgrid.de/entity/Q358952,Imaculado Coração de Maria
https://database.factgrid.de/entity/Q358953,Infantas
https://database.factgrid.de/entity/Q358954,Infesta
https://database.factgrid.de/entity/Q358955,Infias
https://database.factgrid.de/entity/Q358956,Infias
https://database.factgrid.de/entity/Q358957,Inguias
https://database.factgrid.de/entity/Q358958,Insalde e Porreiras
https://database.factgrid.de/entity/Q358959,Ínsua
https://database.factgrid.de/entity/Q358960,Irivo
https://database.factgrid.de/entity/Q358961,Isna
https://database.factgrid.de/entity/Q358962,Izeda
https://database.factgrid.de/entity/Q358963,Janeiro de Baixo
https://database.factgrid.de/entity/Q358964,Janeiro de Cima e Bogas de Baixo
https://database.factgrid.de/entity/Q358965,Jardim da Serra
https://database.factgrid.de/entity/Q358966,Jardim do Mar
https://database.factgrid.de/entity/Q358967,Jarmelo São Miguel
https://database.factgrid.de/entity/Q358968,Jarmelo São Pedro
https://database.factgrid.de/entity/Q358969,Jazente
https://database.factgrid.de/entity/Q358970,Joane
https://database.factgrid.de/entity/Q358971,João Antão
https://database.factgrid.de/entity/Q358972,Jolda (Madalena) e Rio Cabrão
https://database.factgrid.de/entity/Q358973,Jolda (São Paio)
https://database.factgrid.de/entity/Q358974,Jou
https://database.factgrid.de/entity/Q358975,Jugueiros
https://database.factgrid.de/entity/Q358976,Junça e Naves
https://database.factgrid.de/entity/Q358977,"Juncais, Vila Ruiva e Vila Soeiro do Chão"
https://database.factgrid.de/entity/Q358978,Juncal
https://database.factgrid.de/entity/Q358979,Junqueira
https://database.factgrid.de/entity/Q358980,Junqueira
https://database.factgrid.de/entity/Q358981,Labruge
https://database.factgrid.de/entity/Q358982,Labruja
https://database.factgrid.de/entity/Q358983,"Labrujó, Rendufe e Vilar do Monte"
https://database.factgrid.de/entity/Q358984,Ladoeiro
https://database.factgrid.de/entity/Q358985,Lagares da Beira
https://database.factgrid.de/entity/Q358986,Lagares e Figueira
https://database.factgrid.de/entity/Q358987,Lage
https://database.factgrid.de/entity/Q358988,Lago
https://database.factgrid.de/entity/Q358991,Lagoa
https://database.factgrid.de/entity/Q358990,Lagoa
https://database.factgrid.de/entity/Q358992,Lagoa
https://database.factgrid.de/entity/Q358989,Lagoa e Carvoeiro
https://database.factgrid.de/entity/Q358993,Lagoaça e Fornos
https://database.factgrid.de/entity/Q358995,Lagos
https://database.factgrid.de/entity/Q358994,Lagos da Beira e Lajeosa
https://database.factgrid.de/entity/Q358996,Lajedo
https://database.factgrid.de/entity/Q358997,Lajeosa do Dão
https://database.factgrid.de/entity/Q358998,Lajeosa do Mondego
https://database.factgrid.de/entity/Q358999,Lajeosa e Forcalhos
https://database.factgrid.de/entity/Q359004,Lajes
https://database.factgrid.de/entity/Q359000,Lajes das Flores
https://database.factgrid.de/entity/Q359001,Lajes das Flores
https://database.factgrid.de/entity/Q359002,Lajes do Pico
https://database.factgrid.de/entity/Q359003,Lajes do Pico
https://database.factgrid.de/entity/Q359005,Lalim
https://database.factgrid.de/entity/Q359007,Lama
https://database.factgrid.de/entity/Q359006,Lama de Arcos
https://database.factgrid.de/entity/Q359008,Lamalonga
https://database.factgrid.de/entity/Q359013,Lamas
https://database.factgrid.de/entity/Q359012,Lamas
https://database.factgrid.de/entity/Q359011,Lamas
https://database.factgrid.de/entity/Q359009,Lamas de Orelhão
https://database.factgrid.de/entity/Q359010,Lamas e Cercal
https://database.factgrid.de/entity/Q359014,Lamegal
https://database.factgrid.de/entity/Q359016,Lamego
https://database.factgrid.de/entity/Q359015,Lamego (Almacave e Sé)
https://database.factgrid.de/entity/Q359017,Lameiras
https://database.factgrid.de/entity/Q359018,Lamelas e Guimarei
https://database.factgrid.de/entity/Q359019,Lamosa
https://database.factgrid.de/entity/Q359020,Landal
https://database.factgrid.de/entity/Q359021,Landeira
https://database.factgrid.de/entity/Q359022,Landim
https://database.factgrid.de/entity/Q359023,Lanhas
https://database.factgrid.de/entity/Q359024,Lanhelas
https://database.factgrid.de/entity/Q359025,Lanheses
https://database.factgrid.de/entity/Q359026,Lanhoso
https://database.factgrid.de/entity/Q359027,Lapa do Lobo
https://database.factgrid.de/entity/Q359028,Lara
https://database.factgrid.de/entity/Q359029,Laranjeiro e Feijó
https://database.factgrid.de/entity/Q359030,Lardosa
https://database.factgrid.de/entity/Q359031,Larinho
https://database.factgrid.de/entity/Q359032,Laundos
https://database.factgrid.de/entity/Q359033,Lavacolhos
https://database.factgrid.de/entity/Q359034,"Lavandeira, Beira Grande e Selores"
https://database.factgrid.de/entity/Q359035,Lavegadas
https://database.factgrid.de/entity/Q359036,Lavos
https://database.factgrid.de/entity/Q359037,Lavradas
https://database.factgrid.de/entity/Q359038,Lazarim
https://database.factgrid.de/entity/Q359039,"Lebução, Fiães e Nozelos"
https://database.factgrid.de/entity/Q359042,Leiria
https://database.factgrid.de/entity/Q359041,Leiria
https://database.factgrid.de/entity/Q359040,"Leiria, Pousos, Barreira e Cortes"
https://database.factgrid.de/entity/Q359043,"Leitões, Oleiros e Figueiredo"
https://database.factgrid.de/entity/Q359044,"Lemenhe, Mouquim e Jesufrei"
https://database.factgrid.de/entity/Q359046,Leomil
https://database.factgrid.de/entity/Q359045,"Leomil, Mido, Senouras e Aldeia Nova"
https://database.factgrid.de/entity/Q359047,Liceia
https://database.factgrid.de/entity/Q359048,Ligares
https://database.factgrid.de/entity/Q359049,Lijó
https://database.factgrid.de/entity/Q359051,Lindoso
https://database.factgrid.de/entity/Q359053,Linhares
https://database.factgrid.de/entity/Q359052,Linhares (Celorico da Beira)
https://database.factgrid.de/entity/Q359054,Lisbon
https://database.factgrid.de/entity/Q23518,Lisbon
https://database.factgrid.de/entity/Q359055,Livramento
https://database.factgrid.de/entity/Q359056,Lobão da Beira
https://database.factgrid.de/entity/Q359057,"Lobão, Gião, Louredo e Guisande"
https://database.factgrid.de/entity/Q359058,Lobrigos (São Miguel e São João Baptista) e Sanhoane
https://database.factgrid.de/entity/Q359059,Lodares
https://database.factgrid.de/entity/Q359060,Loivo
https://database.factgrid.de/entity/Q359061,Loivos da Ribeira e Tresouras
https://database.factgrid.de/entity/Q359062,Loivos do Monte
https://database.factgrid.de/entity/Q359063,Loivos e Póvoa de Agrações
https://database.factgrid.de/entity/Q359064,Lomar e Arcos
https://database.factgrid.de/entity/Q359069,Lomba
https://database.factgrid.de/entity/Q359070,Lomba
https://database.factgrid.de/entity/Q359068,Lomba
https://database.factgrid.de/entity/Q359065,Lomba da Fazenda
https://database.factgrid.de/entity/Q359066,Lomba da Maia
https://database.factgrid.de/entity/Q359067,Lomba de São Pedro
https://database.factgrid.de/entity/Q359071,Lombo
https://database.factgrid.de/entity/Q359072,Longa
https://database.factgrid.de/entity/Q359073,Longomel
https://database.factgrid.de/entity/Q359075,Longos
https://database.factgrid.de/entity/Q359074,Longos Vales
https://database.factgrid.de/entity/Q359076,Longroiva
https://database.factgrid.de/entity/Q359077,Longueira / Almograve
https://database.factgrid.de/entity/Q359079,Lordelo
https://database.factgrid.de/entity/Q359080,Lordelo
https://database.factgrid.de/entity/Q359078,Lordelo do Ouro e Massarelos
https://database.factgrid.de/entity/Q359081,Lordosa
https://database.factgrid.de/entity/Q359082,Loriga
https://database.factgrid.de/entity/Q359083,Lorvão
https://database.factgrid.de/entity/Q359085,Loulé
https://database.factgrid.de/entity/Q359084,Loulé (São Clemente)
https://database.factgrid.de/entity/Q359087,Louredo
https://database.factgrid.de/entity/Q359088,Louredo
https://database.factgrid.de/entity/Q359089,Louredo
https://database.factgrid.de/entity/Q359086,Louredo e Fornelos
https://database.factgrid.de/entity/Q359090,Loureira
https://database.factgrid.de/entity/Q359091,Loureiro
https://database.factgrid.de/entity/Q359092,Loureiro
https://database.factgrid.de/entity/Q359093,Loures
https://database.factgrid.de/entity/Q359094,Loures
https://database.factgrid.de/entity/Q359096,Louriçal
